id,displayName,key,frame,scale,renderWidth,renderHeight,idleWidth,idleHeight,widthRatio,heightRatio
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:O+2,167,1,1.50231,2.07929,1.50229,2.0793000000000004,1.0000133130088067,0.999995190689174
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:O+2,168,1,1.50229,2.0793,1.50229,2.0793000000000004,1,0.9999999999999998
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:O+2,169,1,1.5023,2.07929,1.50229,2.0793000000000004,1.0000066565044032,0.999995190689174
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:O+2,170,1,1.50231,2.07929,1.50229,2.0793000000000004,1.0000133130088067,0.999995190689174
dio,"DIO",jableft,75,1,0.83009,2.1326500000000004,0.83009,2.13265,1,1.0000000000000002
dio,"DIO",jableft,76,1,1.43317,2.13265,0.83009,2.13265,1.7265236299678348,1
dio,"DIO",jableft,77,1,1.41006,2.13265,0.83009,2.13265,1.698683275307497,1
dio,"DIO",jableft,78,1,0.8300799999999999,2.13264,0.83009,2.13265,0.9999879531135177,0.999995310998054
dio,"DIO",cmd:1+2,160,1,0.83007,2.13266,0.83009,2.13265,0.9999759062270356,1.000004689001946
dio,"DIO",cmd:1+2,161,1,0.83007,2.13264,0.83009,2.13265,0.9999759062270356,0.999995310998054
dio,"DIO",cmd:1+2,162,1,1.77711,2.13264,0.83009,2.13265,2.140864243636232,0.999995310998054
dio,"DIO",cmd:1+2,163,1,1.4705899999999998,2.13266,0.83009,2.13265,1.7716030791841846,1.000004689001946
dio,"DIO",cmd:1+2,164,1,1.57956,2.1326599999999996,0.83009,2.13265,1.902878001180595,1.0000046890019458
dio,"DIO",cmd:1+2,165,1,1.60935,2.13266,0.83009,2.13265,1.938765676011035,1.000004689001946
dio,"DIO",cmd:1+2,166,1,1.44566,2.1326600000000004,0.83009,2.13265,1.7415701911840884,1.0000046890019463
dio,"DIO",cmd:1+2,167,1,2.7777000000000003,2.13266,0.83009,2.13265,3.3462636581575493,1.000004689001946
dio,"DIO",cmd:1+2,168,1,2.6068,2.1326600000000004,0.83009,2.13265,3.1403823681769443,1.0000046890019463
dio,"DIO",cmd:1+2,169,1,1.7770899999999998,2.13266,0.83009,2.13265,2.140840149863268,1.000004689001946
dio,"DIO",cmd:3+4,181,1,1.26131,2.13265,0.83009,2.13265,1.5194858388849402,1
dio,"DIO",cmd:3+4,182,1,1.26131,2.13265,0.83009,2.13265,1.5194858388849402,1
dio,"DIO",cmd:3+4,183,1,1.2183199999999998,2.1326600000000004,0.83009,2.13265,1.4676962738980108,1.0000046890019463
dio,"DIO",cmd:3+4,184,1,1.1659899999999999,2.1326500000000004,0.83009,2.13265,1.4046549169367175,1.0000000000000002
dio,"DIO",cmd:3+4,185,1,2.39936,2.13264,0.83009,2.13265,2.890481754990423,0.999995310998054
